Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
28-09-2021 13:00,63.5,53,46.3,2.01,2.6,27,23,6.4,0.0877
28-09-2021 14:00,63.7,51,45.2,2.12,2.82,19,17,5.8,0.081
28-09-2021 15:00,62.9,51,44.7,2.31,3.1,18,15,5.8,0.0743
28-09-2021 16:00,60.9,56,45.1,2.59,3.89,28,26,5.8,0.0676
28-09-2021 17:00,57.3,66,46,2.22,4.63,36,33,5.6,0.0609
28-09-2021 18:00,54.1,74,46,2.28,4.56,38,38,4.1,0.0549
28-09-2021 19:00,52.7,78,46,1.97,4.3,24,36,3.9,0.0497
28-09-2021 20:00,52.5,82,47.1,1.04,3.26,17,43,3.1,0.0446
28-09-2021 21:00,52.9,78,46.4,1.02,2.1,349,65,1.7,0.0394
28-09-2021 22:00,52.6,79,46.3,0.54,1.5,292,94,1.4,0.0342
28-09-2021 23:00,51.7,83,46.6,0.63,1.33,342,103,0.9,0.0291
29-09-2021 00:00,51.3,85,47,0.6,1.36,360,107,1,0.0239
29-09-2021 01:00,51,87,47.1,0.1,0.76,270,113,0.9,0.0187
29-09-2021 02:00,50.5,89,47.3,0.41,0.5,284,127,0.8,0.0136
29-09-2021 03:00,48.7,93,46.7,0.6,0.28,270,135,1.1,0.0084
29-09-2021 04:00,47.7,95,46.4,0.91,0.32,276,288,1.6,0.0032
29-09-2021 05:00,47.3,96,46.2,1.22,0.91,279,276,1.9,0.0008
29-09-2021 06:00,47.6,100,47.6,0.78,0.61,310,261,1.9,0.0012
29-09-2021 07:00,52.3,88,48.9,1.12,1.3,333,302,2.8,0.0015
29-09-2021 08:00,58,75,50,0.67,0.92,333,319,2.8,0.0019
29-09-2021 09:00,61.4,61,47.6,0.6,0.8,360,360,3.2,0.0022
29-09-2021 10:00,63.6,55,47.1,0.8,1.1,360,360,3.7,0.0026
29-09-2021 11:00,65.5,51,46.9,1,1.2,354,355,4.1,0.0029
29-09-2021 12:00,67,48,46.6,1.1,1.4,5,4,4.3,0.0032
29-09-2021 13:00,67.8,47,46.7,1.3,1.58,23,18,4.4,0.0034
29-09-2021 14:00,67.7,48,47.2,1.35,1.77,48,43,4.4,0.0036
29-09-2021 15:00,66.7,51,48.1,1.66,2.15,65,62,4.4,0.0039
29-09-2021 16:00,64.2,61,50.4,1.87,2.75,74,71,4.5,0.0041
29-09-2021 17:00,60.1,74,51.9,2.06,3.57,76,72,4.1,0.0043
29-09-2021 18:00,55.1,89,51.9,1.75,3.83,77,70,3.4,0.0042
29-09-2021 19:00,54.4,89,51.2,1.72,3.66,54,55,2.8,0.004
29-09-2021 20:00,53.9,88,50.6,1.77,3.8,43,55,2.8,0.0037
29-09-2021 21:00,53.7,89,50.5,1.78,4.02,52,63,3,0.0035
29-09-2021 22:00,53.7,89,50.6,1.7,3.81,50,67,3.3,0.0032
29-09-2021 23:00,51.1,94,49.4,2.33,3.01,43,69,3,0.003
30-09-2021 00:00,52.5,92,50.2,1.75,2.28,24,67,2.9,0.0027
30-09-2021 01:00,52.9,93,51,1.02,1.65,349,76,2.3,0.0025
30-09-2021 02:00,51.7,97,51,0.2,0.86,270,126,1.4,0.0022
30-09-2021 03:00,47.6,100,47.6,1.24,0.98,256,204,1.7,0.0019
30-09-2021 04:00,46.8,100,46.8,1.36,1.2,253,228,2,0.0017
30-09-2021 05:00,46.8,100,46.8,0.95,1.42,252,231,2,0.0017
30-09-2021 06:00,46.2,100,46.2,1.36,1.46,287,254,2.3,0.0019
30-09-2021 07:00,49.8,94,48.3,1.22,1.25,351,299,3.1,0.0021
30-09-2021 08:00,57.4,81,51.6,0.81,1.62,353,338,3.2,0.0023
30-09-2021 09:00,61.8,61,48.1,0.85,1.14,21,15,3.5,0.0026
30-09-2021 10:00,63.9,57,48.6,1.43,1.92,348,351,4.5,0.0028
30-09-2021 11:00,65.4,54,48.4,2.31,3.01,342,345,5.9,0.003
30-09-2021 12:00,66.3,54,49.3,2.31,2.98,342,346,6.2,0.0084
30-09-2021 13:00,66.8,54,49.7,1.82,2.33,351,350,6.1,0.0188
30-09-2021 14:00,66.6,55,50.1,1.26,1.58,18,18,5.1,0.0293
30-09-2021 15:00,65.4,61,51.4,1.61,1.97,60,60,4.2,0.0398
30-09-2021 16:00,61.8,76,54.1,2.83,3.95,82,81,5.9,0.0502
30-09-2021 17:00,57.1,89,53.7,2.83,5.26,98,99,6.1,0.0607
30-09-2021 18:00,54.6,92,52.3,2.3,5.1,88,89,5.2,0.063
30-09-2021 19:00,53.8,92,51.6,2.4,5.3,88,91,4.1,0.0571
30-09-2021 20:00,53.6,91,50.9,2.3,5.1,90,92,4,0.0512
30-09-2021 21:00,53.3,90,50.4,2.4,4.91,90,94,3.8,0.0453
30-09-2021 22:00,53,89,50,2,4.54,93,98,3.9,0.0393
30-09-2021 23:00,52.7,89,49.4,1.87,4.18,106,107,3.2,0.0334
01-10-2021 00:00,52.4,88,49,1.7,3.8,118,117,3.5,0.0275
01-10-2021 01:00,51.5,90,48.8,1.53,3.66,122,125,2.6,0.0216
01-10-2021 02:00,51.9,91,49.3,1.66,3.7,123,128,2.8,0.0157
01-10-2021 03:00,51.9,92,49.6,1.63,3.68,137,137,3.4,0.0098
01-10-2021 04:00,49.8,95,48.4,1.97,3.36,156,150,2.9,0.0039
01-10-2021 05:00,50.1,96,49.1,1.5,3.57,176,162,2.7,0.007
01-10-2021 06:00,49.9,98,49.4,2,3.55,183,190,3.7,0.0191
01-10-2021 07:00,53.7,90,51,1.8,3.64,180,196,3.7,0.0312
01-10-2021 08:00,59,80,52.7,1.41,2.31,188,198,3.9,0.0433
01-10-2021 09:00,63.1,69,52.8,1.84,2.56,209,211,5,0.0554
01-10-2021 10:00,66.8,63,53.7,2.48,3.34,230,231,6.2,0.0675
01-10-2021 11:00,69.9,58,54.6,3.18,4.35,246,247,7.5,0.0796
01-10-2021 12:00,72.1,55,54.8,3.47,4.73,258,257,8,0.1025
01-10-2021 13:00,73.3,52,54.8,3.28,4.44,258,256,8.1,0.1362
01-10-2021 14:00,73.8,51,54.7,3.23,4.52,254,252,7.7,0.1699
01-10-2021 15:00,73.5,52,54.7,3.09,4.65,245,242,7.3,0.2036
01-10-2021 16:00,71.7,58,56.3,1.84,3.97,241,236,6.8,0.2373
01-10-2021 17:00,66.3,71,56.7,1.63,4.05,227,230,3.7,0.271
01-10-2021 18:00,61.8,79,55.2,2.1,2.81,267,266,3.6,0.3123
01-10-2021 19:00,61.6,81,55.5,1.58,3.73,235,250,2.5,0.3614
01-10-2021 20:00,59.4,84,54.7,2.85,5.94,198,216,4.7,0.4104
01-10-2021 21:00,58.9,81,53,3.26,7.44,207,216,5.8,0.4594
01-10-2021 22:00,58.7,78,51.9,3.55,8.04,212,218,6.5,0.5085
01-10-2021 23:00,58.5,76,51,3.52,8.16,215,221,6.6,0.5575
02-10-2021 00:00,58.3,75,50.3,3.42,7.92,218,224,6.6,0.6065
02-10-2021 01:00,58.2,74,49.9,3.36,7.71,217,224,6.3,0.6556
02-10-2021 02:00,57.9,74,49.6,3.42,7.78,218,225,6.3,0.7046
02-10-2021 03:00,57.6,74,49.5,3.33,7.66,221,229,6.3,0.7536
02-10-2021 04:00,57.5,75,49.8,3.18,7.32,226,235,6.2,0.8027
02-10-2021 05:00,57.3,77,50.1,3.26,7.49,230,239,6,0.7751
02-10-2021 06:00,58.2,78,51.3,3.4,7.28,242,249,6.1,0.671
02-10-2021 07:00,61.1,74,52.7,3.14,6.54,239,247,6,0.5669
02-10-2021 08:00,65,67,53.7,3.16,5.55,235,242,6.5,0.4628
02-10-2021 09:00,69,60,54.7,3.58,5.35,234,237,7.9,0.3587
02-10-2021 10:00,72.4,55,55.5,3.61,5.16,236,238,8.3,0.2546
02-10-2021 11:00,75.6,51,56,3.56,5.14,232,233,8.1,0.1505
02-10-2021 12:00,77.7,48,56.3,3.89,5.59,222,224,8.7,0.1248
02-10-2021 13:00,78,48,56.8,4.19,5.96,213,215,9.1,0.1775
02-10-2021 14:00,77.9,46,55.6,4.08,6.11,211,212,9,0.2302
02-10-2021 15:00,77.1,45,54.1,3.61,6.24,214,212,8.8,0.2829
02-10-2021 16:00,73.6,54,55.9,3.81,7.39,203,203,7.7,0.3356
02-10-2021 17:00,68.1,66,56.4,4.02,7.72,207,211,8.8,0.3883
02-10-2021 18:00,66.2,77,58.8,3.67,7.17,209,210,7.7,0.402
02-10-2021 19:00,64.7,88,61.2,4.44,8.24,211,213,8.3,0.3767
02-10-2021 20:00,64.1,92,61.8,4.1,7.74,214,216,8.4,0.3513
02-10-2021 21:00,63.8,94,62.1,3.7,7.25,218,219,7.6,0.326
02-10-2021 22:00,63.8,96,62.7,3.64,7.09,217,220,7.2,0.3007
02-10-2021 23:00,64,96,62.9,2.84,5.94,219,224,6.9,0.2753
03-10-2021 00:00,63.9,98,63.2,2.77,5.73,221,224,5.3,0.25
03-10-2021 01:00,63.9,98,63.2,2.69,5.62,225,231,5.3,0.2246
03-10-2021 02:00,64.3,98,63.6,2.48,5.24,230,235,5,0.1993
03-10-2021 03:00,64.5,97,63.6,2.19,4.74,227,235,4.6,0.1739
03-10-2021 04:00,64.5,98,63.7,2.13,4.44,229,239,4.1,0.1486
03-10-2021 05:00,64.1,98,63.6,1.77,3.85,227,242,4,0.1263
03-10-2021 06:00,64.1,99,63.9,0.92,2.27,193,221,3.2,0.1071
03-10-2021 07:00,64.9,97,64.1,2.42,4.33,210,214,5.1,0.0878
03-10-2021 08:00,64.8,98,64.2,0.99,2.2,225,231,6.1,0.0686
03-10-2021 09:00,66,97,65,1.17,1.58,160,162,3,0.0494
03-10-2021 10:00,68.1,91,65.4,1.24,1.87,166,164,3.8,0.0301
03-10-2021 11:00,69,87,65.1,1.03,1.44,119,124,3.7,0.0109
03-10-2021 12:00,70.8,81,64.6,1.14,1.49,105,110,3.8,0.0013
03-10-2021 13:00,71.6,80,65.2,1.4,1.82,94,99,4.3,0.0014
03-10-2021 14:00,70.8,82,65.2,1.9,2.6,93,92,4.8,0.0015
03-10-2021 15:00,68.7,87,64.6,2,2.9,93,92,5,0.0016
03-10-2021 16:00,67.7,89,64.5,1.9,2.7,90,88,4.5,0.0017
03-10-2021 17:00,65.7,94,64,1.68,3.08,73,77,3.9,0.0018
03-10-2021 18:00,64.4,97,63.6,1.93,3.96,69,74,3.9,0.0054
03-10-2021 19:00,64,98,63.5,2.25,4.43,58,62,4.5,0.0125
03-10-2021 20:00,64,98,63.6,2.64,5.01,61,64,5,0.0196
03-10-2021 21:00,63.7,98,63.2,2.25,4.56,58,64,5,0.0266
03-10-2021 22:00,63.6,98,63.1,2.42,4.69,38,50,4.5,0.0337
03-10-2021 23:00,63.2,98,62.6,1.94,3.96,35,47,4.5,0.0408
04-10-2021 00:00,62.8,98,62.4,1.75,3.47,24,44,3.6,0.0479
04-10-2021 01:00,62.8,99,62.5,1.53,3.04,11,46,3.1,0.0549
04-10-2021 02:00,62.7,99,62.5,1.5,3.3,360,35,2.6,0.062
04-10-2021 03:00,62.9,99,62.6,1.8,3.76,3,25,3.3,0.0691
04-10-2021 04:00,62.9,99,62.6,1.7,3.73,3,20,3.6,0.0762
04-10-2021 05:00,62.8,99,62.5,1.35,2.71,318,356,3.1,0.0867
04-10-2021 06:00,63.8,98,63.3,1.66,3.42,57,75,2.9,0.1008
04-10-2021 07:00,64.7,97,63.9,2.06,3.49,51,66,3.9,0.115
04-10-2021 08:00,66.3,92,63.9,2.15,3.2,62,70,4.8,0.1291
04-10-2021 09:00,65.7,95,64.3,2.01,3.14,96,99,4.8,0.1432
04-10-2021 10:00,65.8,93,63.7,1.77,2.79,106,111,4.3,0.1573
04-10-2021 11:00,67.2,93,65.1,2.3,3.21,90,95,5.3,0.1714
04-10-2021 12:00,67.1,91,64.5,2.65,3.96,79,80,6.1,0.1807
04-10-2021 13:00,65.8,92,63.6,3.05,4.97,58,60,6.5,0.1853
04-10-2021 14:00,64.9,93,62.9,3.41,5.6,40,41,7,0.1899
04-10-2021 15:00,63.6,92,61.4,3.5,5.99,31,33,7.6,0.1945
04-10-2021 16:00,61.8,91,59.1,3.55,6.21,32,33,7.4,0.1991
04-10-2021 17:00,60.8,89,57.6,3.24,6.69,34,35,7.2,0.2036
04-10-2021 18:00,60.3,90,57.3,3.14,6.02,31,32,6.5,0.2001
04-10-2021 19:00,60,88,56.5,3,6.18,26,29,5.8,0.1886
04-10-2021 20:00,59.9,88,56.3,3.05,6.38,32,35,5.7,0.177
04-10-2021 21:00,59.9,89,56.7,3,6.02,37,42,6,0.1654
04-10-2021 22:00,59.6,91,57.1,2.48,4.88,40,44,5.7,0.1538
04-10-2021 23:00,58.4,95,57,2.61,5.25,32,40,4.9,0.1422
05-10-2021 00:00,58.8,95,57.4,2.48,5.04,43,51,5,0.1306
05-10-2021 01:00,59.9,94,58.2,2.13,4.36,49,58,4.5,0.119
05-10-2021 02:00,60,94,58.4,2.12,4.06,45,52,4.1,0.1074
05-10-2021 03:00,59.3,96,58.2,2.28,4.39,38,47,4.3,0.0958
05-10-2021 04:00,58.4,97,57.5,2.44,4.74,35,42,4.6,0.0842
05-10-2021 05:00,57.2,97,56.4,2.52,5.17,34,41,4.7,0.0825
05-10-2021 06:00,56.5,97,55.7,2.98,5.74,40,41,5,0.0908
05-10-2021 07:00,59.1,90,56.2,3,4.72,53,54,6.4,0.099
05-10-2021 08:00,62.1,82,56.6,3.22,4.74,64,62,7.4,0.1072
05-10-2021 09:00,64.4,75,56.3,3.55,4.98,68,68,8.2,0.1154
05-10-2021 10:00,65.9,70,55.9,3.77,5.11,68,67,8.8,0.1236
05-10-2021 11:00,66.8,68,55.7,3.54,4.89,61,59,8.9,0.1318
05-10-2021 12:00,67.5,64,55.1,3.36,4.62,53,51,8.6,0.139
05-10-2021 13:00,67.5,62,54,3.19,4.4,41,39,8.2,0.145
05-10-2021 14:00,66.8,62,53.3,3.14,4.44,37,36,7.8,0.151
05-10-2021 15:00,65.4,68,54.5,3.08,4.38,36,35,7.5,0.1571
05-10-2021 16:00,62.8,76,55.3,3.18,4.74,28,28,7,0.1631
05-10-2021 17:00,59.2,87,55.3,3.04,5.68,27,26,6.7,0.1692
05-10-2021 18:00,56.4,96,55.2,2.91,5.72,27,27,5.8,0.174
05-10-2021 19:00,55.9,96,54.9,2.95,5.95,24,29,5.3,0.1777
05-10-2021 20:00,56,96,55,3,6.07,30,33,5.4,0.1813
05-10-2021 21:00,56.2,96,55.2,2.78,5.81,38,41,5.3,0.185
05-10-2021 22:00,56.5,96,55.5,2.62,5.52,40,45,5,0.1887
05-10-2021 23:00,57,96,56,2.55,5.4,45,51,4.8,0.1923
06-10-2021 00:00,57.9,96,56.7,2.48,4.89,47,59,4.8,0.196
06-10-2021 01:00,58.8,96,57.6,2.08,3.98,55,78,4.6,0.1997
06-10-2021 02:00,59.4,97,58.4,1.71,3.74,83,106,3.8,0.2033
06-10-2021 03:00,59.6,96,58.5,1.91,3.85,96,115,3.4,0.207
06-10-2021 04:00,58.7,97,57.9,1.91,3.86,96,111,3.4,0.2107
06-10-2021 05:00,57.7,97,56.9,2.02,4.03,81,97,3.6,0.2088
06-10-2021 06:00,56.4,99,56.2,2.28,4.3,75,89,3.9,0.2015
06-10-2021 07:00,59.1,91,56.6,3.01,4.1,86,87,6.1,0.1941
06-10-2021 08:00,61.6,85,57,2.8,3.91,92,93,6.4,0.1867
06-10-2021 09:00,63.3,80,57,2.93,4.04,98,99,7,0.1794
06-10-2021 10:00,65.4,75,57.2,3.01,4.08,105,107,7.3,0.172
06-10-2021 11:00,67.2,71,57.6,2.88,3.9,110,113,7.4,0.1646
06-10-2021 12:00,68.1,70,57.9,2.72,3.7,107,109,7.2,0.1503
06-10-2021 13:00,68.4,70,58.1,2.6,3.54,106,106,6.9,0.129
06-10-2021 14:00,68.1,71,58.3,2.34,3.2,110,110,6.7,0.1077
06-10-2021 15:00,68,72,58.5,1.73,2.35,100,102,6,0.0864
06-10-2021 16:00,66.8,75,58.8,1.7,2.5,93,92,4.4,0.0651
06-10-2021 17:00,63,86,58.8,2.28,4.29,67,62,4,0.0438
06-10-2021 18:00,60.6,91,57.8,2.06,3.49,61,66,4.6,0.0316
06-10-2021 19:00,59.9,93,57.8,2.06,3.89,61,64,3.9,0.0287
06-10-2021 20:00,58.9,96,57.7,2.08,4.17,55,60,3.7,0.0257
06-10-2021 21:00,59.1,96,57.8,2.22,4.61,54,63,4,0.0228
06-10-2021 22:00,59.3,96,58.1,2.1,4.44,65,76,4,0.0198
06-10-2021 23:00,59.2,97,58.2,2.01,4.31,63,86,3.6,0.0169
07-10-2021 00:00,59.8,97,59,2.06,4.26,76,99,3.6,0.0139
07-10-2021 01:00,60.7,97,59.8,2.01,4.22,96,112,3.8,0.011
07-10-2021 02:00,60.1,97,59.4,1.75,3.94,103,120,3.5,0.008
07-10-2021 03:00,59.6,98,59,1.65,3.64,104,122,3,0.0051
07-10-2021 04:00,59.4,98,58.9,1.8,3.61,87,109,3,0.0021
07-10-2021 05:00,59.7,98,59.1,2.31,4.51,72,86,4.2,0.0045
07-10-2021 06:00,59.8,97,59,2.79,5.19,69,74,4.8,0.0123
07-10-2021 07:00,61.4,93,59.4,3.32,4.84,83,83,6.6,0.02
07-10-2021 08:00,63.6,88,60,3.5,4.9,88,89,7.6,0.0278
07-10-2021 09:00,65.9,83,60.7,3.63,4.95,98,98,8.1,0.0356
07-10-2021 10:00,66.3,83,61,2.93,4.06,98,100,8.1,0.0433
07-10-2021 11:00,67.1,83,61.7,2.71,3.93,94,97,6.9,0.0511
07-10-2021 12:00,67.6,83,62.1,2.79,3.94,111,114,6.6,0.0506
07-10-2021 13:00,69.2,80,62.9,3.14,4.27,121,123,7.5,0.0419
07-10-2021 14:00,70.5,79,63.7,3.18,4.53,134,133,7.2,0.0331
07-10-2021 15:00,70.4,80,64.1,2.98,4.25,140,139,7.2,0.0244
07-10-2021 16:00,69.2,84,64.3,1.7,3.4,130,133,6.4,0.0156
07-10-2021 17:00,66.9,90,63.9,1.84,4.05,112,123,3.6,0.0069
07-10-2021 18:00,64.9,94,63,1.92,3.16,81,101,3.5,0.0051
07-10-2021 19:00,64.4,95,62.8,2.2,4.43,90,96,4,0.0104
07-10-2021 20:00,63.7,96,62.6,2.3,4.83,92,96,4.3,0.0156
07-10-2021 21:00,63.6,97,62.6,2.32,4.81,97,102,4.5,0.0209
07-10-2021 22:00,63.6,97,62.7,2.09,4.57,107,113,4.2,0.0262
07-10-2021 23:00,63.6,98,62.9,2.1,4.72,115,122,3.9,0.0314
08-10-2021 00:00,63.6,98,63,1.92,4.36,118,127,3.8,0.0367
08-10-2021 01:00,63.6,98,63.1,1.89,4.31,122,136,3.6,0.0419
08-10-2021 02:00,63.6,98,63.2,1.72,4.04,126,138,3.5,0.0472
08-10-2021 03:00,63.6,98,63.1,1.56,3.72,130,149,3.2,0.0524
08-10-2021 04:00,63.6,98,63.1,1.92,4.3,141,155,3.3,0.0577
08-10-2021 05:00,63.5,98,63,2.15,4.53,118,135,3.9,0.0639
08-10-2021 06:00,63.4,98,62.9,2.33,4.85,115,122,4.1,0.071
08-10-2021 07:00,64.5,97,63.6,3.31,5.27,119,123,6,0.0781
08-10-2021 08:00,66.3,93,64.3,3.41,4.63,122,123,7.1,0.0852
08-10-2021 09:00,68.6,86,64.4,3.4,4.6,133,132,7.6,0.0923
08-10-2021 10:00,69.1,83,63.7,3.19,4.46,131,132,7.6,0.0994
08-10-2021 11:00,69.9,80,63.6,3,4.17,120,120,7.3,0.1065
08-10-2021 12:00,71.6,74,62.8,3.28,4.49,121,122,8,0.1113
08-10-2021 13:00,70.9,78,63.6,3.55,5.02,140,137,8.5,0.1138
08-10-2021 14:00,69.9,83,64.5,3.42,4.8,128,126,8.4,0.1164
08-10-2021 15:00,68.6,86,64.3,3.56,5.36,128,127,8.3,0.1189
08-10-2021 16:00,67.6,90,64.5,2.33,3.8,121,125,7.6,0.1215
08-10-2021 17:00,65.8,94,64,1.9,4.02,108,125,4.7,0.124
08-10-2021 18:00,64.5,96,63.4,2.1,4.62,87,95,3.5,0.1198
08-10-2021 19:00,64.2,96,62.9,1.9,4.88,93,105,4.1,0.1088
08-10-2021 20:00,63.6,97,62.6,1.63,4.18,137,132,4.2,0.0978
08-10-2021 21:00,63,97,62.2,2.69,5.59,132,134,5,0.0868
08-10-2021 22:00,63.1,97,62.2,2.56,5.41,141,152,5.1,0.0758
08-10-2021 23:00,63,97,62.2,2.78,5.61,142,149,6,0.0648
09-10-2021 00:00,63,97,62.2,2.34,5.12,160,163,5.1,0.0538
09-10-2021 01:00,62.7,98,62.3,2.16,4.37,167,169,4.7,0.0429
09-10-2021 02:00,62.7,99,62.4,2.02,4.11,171,176,4,0.0319
09-10-2021 03:00,62.7,99,62.4,1.62,3.47,158,168,3.8,0.0209
09-10-2021 04:00,62.7,99,62.5,1.53,3.21,169,176,3.1,0.0099
09-10-2021 05:00,62.7,99,62.5,1.66,3.06,155,169,3.2,0.0062
09-10-2021 06:00,63.3,99,63.1,1.3,2.71,176,184,3.2,0.0099
09-10-2021 07:00,63.8,99,63.6,2.14,3.41,217,212,3.9,0.0135
09-10-2021 08:00,64.6,97,63.8,2.15,3.1,208,201,4.7,0.0172
09-10-2021 09:00,67.2,88,63.6,1.66,2.15,205,202,7.9,0.0208
09-10-2021 10:00,68,86,63.6,1.62,2.18,202,196,6.7,0.0245
09-10-2021 11:00,70,79,63.2,2.06,2.73,209,204,7.4,0.0282
09-10-2021 12:00,69.5,81,63.4,1.92,2.55,208,206,7.6,0.0277
09-10-2021 13:00,70.8,76,62.9,2.14,2.8,217,215,7,0.023
09-10-2021 14:00,71.5,71,61.7,1.34,1.79,207,207,7,0.0184
09-10-2021 15:00,70.5,72,61.2,0.76,1.08,157,158,6.3,0.0138
09-10-2021 16:00,66.3,88,62.6,0.8,1.43,180,192,5.9,0.0091
09-10-2021 17:00,65.3,93,63.3,0.58,1.51,149,188,3.8,0.0045
09-10-2021 18:00,63.9,93,61.9,1.7,3.23,140,158,3.3,0.0362
09-10-2021 19:00,63.2,94,61.3,2.21,5.01,162,177,4,0.1041
09-10-2021 20:00,62.2,92,59.9,2.51,5.6,175,182,4.3,0.172
09-10-2021 21:00,62.4,91,59.8,3.24,6.9,171,179,5.7,0.2399
09-10-2021 22:00,62.5,92,60.2,3.4,7.01,178,182,6.9,0.3079
09-10-2021 23:00,61.9,95,60.4,2.2,5.56,180,188,7,0.3758
10-10-2021 00:00,62.3,94,60.7,2.8,6.33,145,159,5.2,0.4437
10-10-2021 01:00,62.7,94,60.9,3.24,6.76,146,156,5.8,0.5116
10-10-2021 02:00,62.4,95,60.9,3.52,7.5,165,171,6.5,0.5796
10-10-2021 03:00,62.7,95,61.1,3.77,7.81,169,177,7.1,0.6475
10-10-2021 04:00,62.7,95,61.1,3.57,7.53,162,169,7,0.7154
10-10-2021 05:00,62.5,95,61.1,3.92,7.96,161,165,7.4,0.7637
10-10-2021 06:00,63.5,96,62.2,4.22,8.45,158,163,8.1,0.7924
10-10-2021 07:00,64.7,94,62.9,4.36,7.65,171,173,8.7,0.821
10-10-2021 08:00,65.3,94,63.4,4.59,7.92,169,170,9.2,0.8497
10-10-2021 09:00,66,91,63.4,5.64,9.3,153,155,10.5,0.8783
10-10-2021 10:00,66.8,90,63.7,6.32,9.4,157,156,12.4,0.907
10-10-2021 11:00,70.6,80,64,6.43,9.61,168,168,15,0.9357
10-10-2021 12:00,71.1,78,64,6.73,9.94,175,175,13.9,0.9134
10-10-2021 13:00,73.3,72,63.7,6.4,9.51,178,178,13.7,0.8403
10-10-2021 14:00,74,70,63.6,5.85,8.86,163,164,13.3,0.7672
10-10-2021 15:00,73.4,71,63.5,6.1,9.42,178,176,12.5,0.6941
10-10-2021 16:00,72.5,74,63.6,4.73,8.23,174,175,12.7,0.6209
10-10-2021 17:00,71,76,63,3.82,7.62,174,175,9.9,0.5478
10-10-2021 18:00,67.4,85,62.7,3.31,6.71,155,163,7.9,0.5288
10-10-2021 19:00,68.1,81,62.1,3.77,7.57,158,165,7.2,0.564
10-10-2021 20:00,68.7,78,61.7,4.65,8.88,161,166,9,0.5992
10-10-2021 21:00,68.7,77,61.1,4.74,9.1,162,165,9.5,0.6343
10-10-2021 22:00,68.2,78,61.1,4.78,9.3,164,168,9.3,0.6695
10-10-2021 23:00,68.3,80,61.8,4.8,9.3,178,180,9.6,0.7047
11-10-2021 00:00,67.5,83,62.2,4.72,9.17,185,187,9.6,0.7399
11-10-2021 01:00,66.4,86,62.2,4.61,9.04,184,186,9.2,0.775
11-10-2021 02:00,65.7,87,61.8,4.75,9.14,188,190,9,0.8102
11-10-2021 03:00,65.5,87,61.6,4.65,9.1,189,192,9.1,0.8454
11-10-2021 04:00,65.2,87,61.3,4.44,8.86,188,191,8.9,0.8805
11-10-2021 05:00,64.8,88,61.3,4.46,8.81,189,192,8.6,0.8887
11-10-2021 06:00,64.8,91,62.1,3.92,7.91,186,193,8.5,0.8699
11-10-2021 07:00,66.8,87,62.7,3.52,7.13,173,185,7.4,0.8511
11-10-2021 08:00,69.5,81,63.5,4.4,6.8,177,179,9.2,0.8323
11-10-2021 09:00,72.7,75,64.4,4.6,6.7,180,181,9.8,0.8135
11-10-2021 10:00,75.4,70,65.1,5.1,7.3,180,180,11,0.7948
11-10-2021 11:00,77.5,66,65.4,5.4,7.81,178,177,11.7,0.776
11-10-2021 12:00,78.7,64,65.3,5.8,8.31,179,178,12.6,0.7714
11-10-2021 13:00,78.1,64,64.9,5.85,8.67,172,173,12.4,0.7809
11-10-2021 14:00,77.4,65,64.6,5.77,8.9,171,172,12.4,0.7905
11-10-2021 15:00,75.8,69,64.7,5.1,8.65,169,169,12.1,0.8001
11-10-2021 16:00,74.2,71,64.1,5.36,9.48,171,173,11.2,0.8097
11-10-2021 17:00,72.8,72,63.2,5.04,9.37,166,169,10.9,0.8193
11-10-2021 18:00,71.7,77,63.9,4.5,8.34,143,150,10.1,0.8211
11-10-2021 19:00,70.2,78,63,4.88,9.36,145,150,9.6,0.8151
11-10-2021 20:00,69.7,77,62.2,4.88,9.38,154,158,9.6,0.8091
11-10-2021 21:00,69.7,76,61.8,4.88,9.39,165,168,9.6,0.8032
11-10-2021 22:00,70.3,74,61.8,5,9.41,164,168,9.9,0.7972
11-10-2021 23:00,70.1,74,61.4,5.22,9.63,163,167,10.3,0.7912
12-10-2021 00:00,69.2,75,61,5.43,10.06,167,170,10.9,0.7853
12-10-2021 01:00,68.3,77,60.7,5.18,9.6,170,172,10.9,0.7793
12-10-2021 02:00,68,77,60.5,4.93,9.05,162,164,10.2,0.7734
12-10-2021 03:00,67,79,60.2,4.74,8.85,162,166,9.9,0.7674
12-10-2021 04:00,66.4,80,60,4.62,8.64,158,164,9.5,0.7614
12-10-2021 05:00,65.7,82,60,4.4,8.28,163,168,10.5,0.7539
12-10-2021 06:00,64.8,88,61.2,4.44,8.68,144,151,10.3,0.7448
12-10-2021 07:00,64.1,91,61.5,4.92,8.85,156,162,9.9,0.7357
12-10-2021 08:00,65.6,89,62.4,4.88,8.83,169,170,9.7,0.7266
12-10-2021 09:00,67.2,84,62.3,5.73,9,186,182,10.3,0.7175
12-10-2021 10:00,68.4,84,63.4,5.22,7.71,192,190,11.4,0.7083
12-10-2021 11:00,70.7,70,60.5,5.74,8.3,203,202,11.7,0.6992
12-10-2021 12:00,72.5,63,59.1,5.22,7.58,212,211,11.6,0.7024
12-10-2021 13:00,73.1,60,58.3,5.44,7.85,212,211,11.1,0.7179
12-10-2021 14:00,72,61,57.8,6.45,9.44,221,220,12.9,0.7334
